,count,mean,std,min,25%,50%,75%,max,skewness,kurtosis
img_pix_percentile_density_60,26.0,37.56440451781675,2.890332488278186,29.66107536764706,36.80980009191176,38.77240349264706,39.56284466911765,39.93451286764706,-1.5809438583825695,1.538254907890626
img_pix_percentile_count_70,26.0,46201.03846153846,6161.1111366750665,33382.0,42755.5,49001.0,50863.0,51634.0,-0.9814531227247865,-0.6089142529068767
img_pix_percentile_density_70,26.0,26.54011860152715,3.539241232005439,19.17624080882353,24.560834099264703,28.14855238970588,29.218175551470587,29.66107536764706,-0.9814531227247882,-0.6089142529068741
img_pix_percentile_count_75,26.0,38965.46153846154,4666.586960344952,24529.0,37317.75,40405.5,42572.75,43448.0,-1.367913864921744,1.6965085818869543
img_pix_percentile_density_75,26.0,22.38365207861991,2.6807140167422747,14.090647977941176,21.43712660845588,23.210880055147058,24.455853630514703,24.95863970588235,-1.367913864921745,1.6965085818869587
img_pix_percentile_count_80,26.0,27522.23076923077,10319.072874275837,5366.0,25262.5,33293.5,34150.75,34729.0,-1.308905719161802,0.030253013076185553
img_pix_percentile_density_80,26.0,15.810104991515837,5.927776237520586,3.0824908088235294,14.512005974264707,19.125402113970587,19.617848115808826,19.950022977941178,-1.3089057191618025,0.030253013076185997
img_pix_percentile_count_85,26.0,18237.423076923078,8368.99097943391,3438.0,8737.75,22917.0,24833.0,26034.0,-0.7076910363443026,-1.2370297846623068
img_pix_percentile_density_85,26.0,10.476460866798643,4.807554560796134,1.974954044117647,5.019387637867647,13.164636948529411,14.265280330882353,14.955193014705884,-0.7076910363443022,-1.2370297846623075
img_pix_percentile_count_90,26.0,11875.846153846154,5489.538980222713,3173.0,5829.75,15486.0,16610.5,17385.0,-0.4280094137614738,-1.5759457041033953
img_pix_percentile_density_90,26.0,6.822062358597285,3.1534575943374956,1.8227251838235294,3.3488913143382355,8.895909926470587,9.541877297794116,9.986787683823529,-0.4280094137614738,-1.5759457041033953
img_pix_percentile_count_95,26.0,6311.0,2062.171341086865,1156.0,5107.5,7235.0,8032.0,8605.0,-0.8238015412874581,-0.3390485707427624
img_pix_percentile_density_95,26.0,3.625344669117647,1.1846112942824365,0.6640625,2.9339958639705883,4.156135110294118,4.613970588235294,4.9431295955882355,-0.823801541287458,-0.33904857074276373
