imagen,gramos,iteracion,thermal_mean,thermal_std,thermal_min,thermal_max,thermal_median,thermal_p10,thermal_p25,thermal_p75,thermal_p90,thermal_iqr,thermal_range,thermal_skew,thermal_kurtosis,thermal_entropy,hot_area_p90,hot_area_p75,cold_area_p10,cold_area_p25,thermal_cv,glcm_contrast_mean,glcm_contrast_std,glcm_dissimilarity_mean,glcm_dissimilarity_std,glcm_homogeneity_mean,glcm_homogeneity_std,glcm_energy_mean,glcm_energy_std,glcm_correlation_mean,glcm_correlation_std,glcm_ASM_mean,glcm_ASM_std,lbp_bin_0,lbp_bin_1,lbp_bin_2,lbp_bin_3,lbp_bin_4,lbp_bin_5,lbp_bin_6,lbp_bin_7,lbp_bin_8,lbp_bin_9,lbp_bin_10,lbp_bin_11,lbp_bin_12,lbp_bin_13,lbp_bin_14,lbp_bin_15,lbp_bin_16,lbp_bin_17,hot_concentration_ratio,cold_concentration_ratio,thermal_activity_index,thermal_dispersion_index,hot_cold_balance_p90_p10,hot_cold_ratio_p90_p10,heterogeneity_index
T20G-5.jpg,20.0,5,0.7694527,0.38224804,0.0,1.0,1.0,0.11549587,0.3834245,1.0,1.0,0.6165755,1.0,-1.1275136,-0.66967154,3.988865283081152,0.0,0.0,0.0723345588235294,0.25,0.49677914,452.56303173752593,363.2162095061635,4.749128059352103,2.2706326571443505,0.8176252047170184,0.0213483655137074,0.6577389108254829,0.0052854534649706,0.9761553147418016,0.0191752728169917,0.4326484108322229,0.0069383343788801,0.0035500919117647,0.0026079963235294,0.0039349724264705,0.0044347426470588,0.0051011029411764,0.00986328125,0.0164464613970588,0.0263786764705882,0.0289866727941176,0.0440716911764705,0.0212775735294117,0.0295783547794117,0.0110696231617647,0.0099264705882352,0.0114142922794117,0.0095990349264705,0.7336626838235294,0.0280962775735294,0.0,0.28933822372058865,1.5247359362818156,2.459436606348403,-0.0723345588235294,0.0,4.987688823081152
T30G-1.jpg,30.0,1,0.27368942,0.18550055,0.0,1.0,0.32254234,0.05673218,0.12720881,0.3256125,0.5270712,0.19840367,1.0,1.3588979,2.7045593,9.714869979360182,0.1,0.1441636029411764,0.0999942555147058,0.25,0.6777776,78.44820712720342,67.88129830745217,3.5390746571614358,1.7737835648307858,0.5793668970538173,0.0650818260499477,0.3463606742590702,0.0109129641964325,0.9824289623348976,0.0152289012499551,0.1200848094607503,0.0074966399347604,0.0078756893382352,0.0043026194852941,0.0082146139705882,0.0106560202205882,0.0127125459558823,0.0243508731617647,0.0426987591911764,0.0780560661764705,0.0947093290441176,0.0991498161764705,0.0537396599264705,0.0499712775735294,0.0223230698529411,0.0169175091911764,0.0151769301470588,0.0102768841911764,0.4026022518382353,0.0462660845588235,0.6936563114633051,0.39997700605974296,1.8021137243498024,1.9274658574778845,5.744485294209567e-06,1.0000573481415629,10.098774199360182
T30G-2.jpg,30.0,2,0.23173003,0.2131555,0.0,1.0,0.15975308,0.15831453,0.15975308,0.18097132,0.631783,0.02121824,1.0,2.381885,4.7878275,7.031737473987432,0.1,0.2499368106617647,0.0999770220588235,0.1027113970588235,0.91984403,235.92818159113048,191.07942360638623,4.34110593246706,2.073077393923985,0.6907667301167955,0.0460242444298208,0.5150275363694551,0.0102961476966341,0.959888287729738,0.032572713598198,0.2653593738761813,0.0105556492842502,0.0098460477941176,0.0049000459558823,0.0088579963235294,0.0130629595588235,0.0129767922794117,0.021536075367647,0.0326861213235294,0.0544404871323529,0.0560604319852941,0.0563361672794117,0.03134765625,0.0291073069852941,0.0142635569852941,0.0118795955882352,0.0099666819852941,0.0066808363970588,0.5781939338235295,0.0478573069852941,0.40010111249405833,0.9733779812943855,1.498853517136528,0.1492010933400591,2.29779411765052e-05,1.0002297321765163,7.266111213987432
T30G-3.jpg,30.0,3,0.30995548,0.30540487,0.0,1.0,0.11433598,0.058417913,0.060869176,0.55129313,0.85631853,0.49042395,1.0,0.80880207,-0.8448727,12.574981579710505,0.0999712775735294,0.2499827665441176,0.0580537683823529,0.2492130055147058,0.98531854,189.89193501583,165.88800272626244,5.732647764974892,2.936780950427729,0.4618765079124116,0.0811609852200433,0.1411106531563905,0.018649297336103,0.9842700022837422,0.0137672787008892,0.0202600127253535,0.005192261839238,0.0114832261029411,0.0060776654411764,0.0107249540441176,0.0147690716911764,0.0169577205882352,0.0346622242647058,0.0603802849264705,0.1092141544117647,0.1303308823529411,0.1190199908088235,0.0583352481617647,0.05205078125,0.0238453584558823,0.0218462775735294,0.0197093290441176,0.0123104319852941,0.2320542279411764,0.0662281709558823,0.39991266180646734,0.2329483805749592,3.8404606146038813,6.167072137498866,0.041917509191176504,1.722046012493797,13.370810399710505
T30G-4.jpg,30.0,4,0.502968,0.20973715,0.0,1.0,0.40313172,0.3278655,0.36303636,0.752508,0.8071952,0.38947162,1.0,0.44243518,-0.58613896,10.449808488984036,0.0999942555147058,0.2499770220588235,0.1,0.2499885110294117,0.41699898,302.42837583813287,235.51831025245585,7.786193242397914,3.56497803883694,0.468467026625021,0.0779153604464503,0.151927596605328,0.0238019383013083,0.9465682717535064,0.0418334326580928,0.0236485268771705,0.0070111549183092,0.0154986213235294,0.0081801470588235,0.0117934283088235,0.0158088235294117,0.0167566636029411,0.0351447610294117,0.0566980698529411,0.0842198988970588,0.0847254136029411,0.10244140625,0.0612189797794117,0.0638442095588235,0.0315889246323529,0.0250746783088235,0.0252297794117647,0.0176872702205882,0.26337890625,0.0807100183823529,0.4000137720299663,0.40001836719628736,2.191713050525318,4.069903840894365,-5.744485294209567e-06,0.9999424551528124,11.049017258984037
T30G-5.jpg,30.0,5,0.616652,0.28502437,0.0,1.0,0.7100434,0.11264901,0.49702108,0.82076454,0.8987032,0.32374346,1.0,-0.8541316,-0.58160067,13.23878278788442,0.0998908547794117,0.2499425551470588,0.099954044117647,0.25,0.46221268,245.3477506476605,204.80703722735973,7.199825940260713,3.4856836189731486,0.4086393975918583,0.0836181436637454,0.0950136276177045,0.0122015720851886,0.9767408591048524,0.019438029950004,0.0091764677944258,0.0022620116127396,0.0091796875,0.0055893841911764,0.0095530790441176,0.0136833639705882,0.0161420036764705,0.0290383731617647,0.0539464613970588,0.1152401194852941,0.1439051011029411,0.1412166819852941,0.0803079044117647,0.0618393841911764,0.0276137408088235,0.0221852022058823,0.0202378216911764,0.0164464613970588,0.1681066176470588,0.0657686121323529,0.3996552356763999,0.39981616047794155,3.7733757236836007,4.285969345938148,-6.318933823529216e-05,0.9993677161092346,13.84755061788442
T40G-1.jpg,40.0,1,0.17112152,0.25199386,0.0,1.0,0.09630455,0.04109117,0.05750006,0.10355526,0.53470695,0.0460552,1.0,2.5386102,4.9918795,11.573988908243662,0.1,0.2499597886029411,0.0999827665441176,0.1835305606617647,1.4726017,248.09673632972988,199.9321593097972,5.394136647453471,2.4522836787387243,0.5537163230072859,0.0688938628917772,0.2238163284465173,0.0213252740759134,0.969494677820642,0.0247497289121808,0.0505485161936921,0.0093573446131432,0.013039981617647,0.0076803768382352,0.0126953125,0.0160443474264705,0.0155905330882352,0.0274126838235294,0.0428768382352941,0.067578125,0.0735753676470588,0.0901079963235294,0.057961856617647,0.0551700367647058,0.027786075367647,0.02587890625,0.027200137867647,0.0227941176470588,0.3315716911764705,0.0850356158088235,0.4000643325803327,0.5447744546513701,2.916574140585506,0.5330423739669434,1.7233455882406656e-05,1.0001722642286774,11.872037968243662
T40G-2.jpg,40.0,2,0.2876702,0.24020524,0.0,1.0,0.13043314,0.040807996,0.0783268,0.51586056,0.60886776,0.43753377,1.0,0.49354395,-1.0477766,13.0361849494183,0.0999712775735294,0.2499942555147059,0.0999597886029411,0.2499310661764706,0.8350022,219.32081671621583,186.8941382972108,5.854637078921296,2.907755443730845,0.4607975933872175,0.0867943335098252,0.1232243428703704,0.0083689680895627,0.9705619314769564,0.0251598961200598,0.0152542783027187,0.0020385642788181,0.0102136948529411,0.0065199908088235,0.0113396139705882,0.0152458639705882,0.017825137867647,0.0320772058823529,0.0552906709558823,0.1065314797794117,0.1221392463235294,0.1185317095588235,0.0741440716911764,0.0601907169117647,0.02861328125,0.0250459558823529,0.0204273897058823,0.0142176011029411,0.2016831341911764,0.0799632352941176,0.39989428304565894,0.3999494185843532,3.1313599344594105,5.703771147336249,1.1488970588308112e-05,1.0001148358715077,13.7139239594183
T40G-3.jpg,40.0,3,0.32830247,0.25569907,0.0,1.0,0.33164525,0.0,0.03475132,0.599134,0.6076883,0.56438273,1.0,0.10065725,-1.1765461,10.208541575096726,0.096875,0.2499827665441176,0.0,0.2498621323529411,0.7788521,398.5146976318368,323.7717469824726,8.718126557483016,4.110221326262971,0.5059636310059906,0.0685261554903877,0.1946834337582627,0.0215773961699561,0.9529094025339694,0.0382789397336537,0.0383672234053831,0.0081778665531756,0.0164292279411764,0.0094439338235294,0.01220703125,0.0167394301470588,0.0161247702205882,0.0316980698529411,0.051953125,0.0825884650735294,0.0853573069852941,0.0885454963235294,0.0466394761029411,0.0411707261029411,0.0200884650735294,0.0164751838235294,0.0143669577205882,0.0116613051470588,0.3715245863970588,0.0669864430147058,0.38752669819595853,0.0,2.6103145868085678,5.761524563471591,0.096875,9687500.0,11.028623375096727
T40G-4.jpg,40.0,4,0.46653733,0.33796918,0.0,1.0,0.3091283,0.039871585,0.28000405,0.8092058,0.9803013,0.52920175,1.0,0.39920583,-1.2537627,11.02898326503977,0.0999827665441176,0.2499942555147059,0.0999770220588235,0.2499827665441176,0.7244205,352.9793965229798,292.2457532720126,8.191895899881263,3.910452339328194,0.4921420629786842,0.0672277431388089,0.2213143846734007,0.0187005099180137,0.9762871023760962,0.0196270243329136,0.0493297659345597,0.0081083910994817,0.01611328125,0.0076171875,0.0124827665441176,0.0172219669117647,0.0191061580882352,0.03408203125,0.0543600643382352,0.0830882352941176,0.0866383272058823,0.0946920955882353,0.0580767463235294,0.049563419117647,0.0234547334558823,0.0199046415441176,0.0169692095588235,0.0127010569852941,0.3230411305147059,0.0708869485294117,0.3999402399821692,0.399935641330791,3.7274564303192137,5.83655724457976,5.744485294098545e-06,1.000057358026899,11.89615419503977
