lombrices_agregadas_g,replica,peso_cama_5cm_g,peso_cama_10cm_g,peso_lombrices_inyectadas_g,humedad_pct,temperatura_c,uv_intensity,conductividad_us_cm,ph,nitrogeno_mg_kg,fosforo_mg_kg,potasio_mg_kg,acel_x_g,acel_y_g,acel_z_g,lluvia_binario,salud,humedad_trama_pct,temperatura_trama_c,conductividad_trama_us_cm,ph_trama,nitrogeno_trama_mg_kg,fosforo_trama_mg_kg,potasio_trama_mg_kg,ID,imagen,img_pix_count_50,img_pix_density_50,img_pix_count_80,img_pix_density_80,img_pix_count_100,img_pix_density_100,img_pix_count_130,img_pix_density_130,img_pix_count_150,img_pix_density_150,img_pix_count_180,img_pix_density_180,img_pix_count_200,img_pix_density_200,img_pix_percentile_count_50,img_pix_percentile_density_50,img_pix_percentile_count_60,img_pix_percentile_density_60,img_pix_percentile_count_70,img_pix_percentile_density_70,img_pix_percentile_count_75,img_pix_percentile_density_75,img_pix_percentile_count_80,img_pix_percentile_density_80,img_pix_percentile_count_85,img_pix_percentile_density_85,img_pix_percentile_count_90,img_pix_percentile_density_90,img_pix_percentile_count_95,img_pix_percentile_density_95,img_gray_mean,img_gray_std,img_gray_min,img_gray_max,img_gray_median,img_gray_p10,img_gray_p25,img_gray_p75,img_gray_p90,img_gray_iqr,img_gray_range,img_lbp_0,img_lbp_1,img_lbp_2,img_lbp_3,img_lbp_4,img_lbp_5,img_lbp_6,img_lbp_7,img_lbp_8,img_lbp_9,img_lbp_10,img_lbp_11,img_lbp_12,img_lbp_13,img_lbp_14,img_lbp_15,img_lbp_16,img_lbp_17,img_lbp_18,img_lbp_19,img_lbp_20,img_lbp_21,img_lbp_22,img_lbp_23,img_lbp_24,img_lbp_25,img_glcm_contrast_mean,img_glcm_contrast_std,img_glcm_dissimilarity_mean,img_glcm_dissimilarity_std,img_glcm_homogeneity_mean,img_glcm_homogeneity_std,img_glcm_energy_mean,img_glcm_energy_std,img_glcm_correlation_mean,img_glcm_correlation_std,img_glcm_ASM_mean,img_glcm_ASM_std,cold_area_pct_25,cold_mean_25,cold_std_25,cold_median_25,cold_lbp_25_0,cold_lbp_25_1,cold_lbp_25_2,cold_lbp_25_3,cold_lbp_25_4,cold_lbp_25_5,cold_lbp_25_6,cold_lbp_25_7,cold_lbp_25_8,cold_lbp_25_9,cold_lbp_25_10,cold_lbp_25_11,cold_lbp_25_12,cold_lbp_25_13,cold_lbp_25_14,cold_lbp_25_15,cold_lbp_25_16,cold_lbp_25_17,cold_lbp_25_18,cold_lbp_25_19,cold_lbp_25_20,cold_lbp_25_21,cold_lbp_25_22,cold_lbp_25_23,cold_lbp_25_24,cold_lbp_25_25,cold_area_pct_30,cold_mean_30,cold_std_30,cold_median_30,cold_lbp_30_0,cold_lbp_30_1,cold_lbp_30_2,cold_lbp_30_3,cold_lbp_30_4,cold_lbp_30_5,cold_lbp_30_6,cold_lbp_30_7,cold_lbp_30_8,cold_lbp_30_9,cold_lbp_30_10,cold_lbp_30_11,cold_lbp_30_12,cold_lbp_30_13,cold_lbp_30_14,cold_lbp_30_15,cold_lbp_30_16,cold_lbp_30_17,cold_lbp_30_18,cold_lbp_30_19,cold_lbp_30_20,cold_lbp_30_21,cold_lbp_30_22,cold_lbp_30_23,cold_lbp_30_24,cold_lbp_30_25,cold_area_pct_35,cold_mean_35,cold_std_35,cold_median_35,cold_lbp_35_0,cold_lbp_35_1,cold_lbp_35_2,cold_lbp_35_3,cold_lbp_35_4,cold_lbp_35_5,cold_lbp_35_6,cold_lbp_35_7,cold_lbp_35_8,cold_lbp_35_9,cold_lbp_35_10,cold_lbp_35_11,cold_lbp_35_12,cold_lbp_35_13,cold_lbp_35_14,cold_lbp_35_15,cold_lbp_35_16,cold_lbp_35_17,cold_lbp_35_18,cold_lbp_35_19,cold_lbp_35_20,cold_lbp_35_21,cold_lbp_35_22,cold_lbp_35_23,cold_lbp_35_24,cold_lbp_35_25,cold_area_pct_40,cold_mean_40,cold_std_40,cold_median_40,cold_lbp_40_0,cold_lbp_40_1,cold_lbp_40_2,cold_lbp_40_3,cold_lbp_40_4,cold_lbp_40_5,cold_lbp_40_6,cold_lbp_40_7,cold_lbp_40_8,cold_lbp_40_9,cold_lbp_40_10,cold_lbp_40_11,cold_lbp_40_12,cold_lbp_40_13,cold_lbp_40_14,cold_lbp_40_15,cold_lbp_40_16,cold_lbp_40_17,cold_lbp_40_18,cold_lbp_40_19,cold_lbp_40_20,cold_lbp_40_21,cold_lbp_40_22,cold_lbp_40_23,cold_lbp_40_24,cold_lbp_40_25
0,1,920.0,1411.7,0,44.4,26.2,210,1489,5.7,272,675,672,0.0,4.0,33.81,1,0.61,44.4,26.2,1489,5.7,272,675,672,1,T0G-1.jpg,174080,100.0,174080,100.0,173903,99.89832261029412,171355,98.43462775735294,166186,95.46530330882354,80111,46.019646139705884,0,0.0,80111,46.019646139705884,68984,39.62775735294118,44704,25.680147058823525,24529,14.090647977941176,24529,14.090647977941176,24529,14.090647977941176,5494,3.1560202205882355,5494,3.1560202205882355,176.11371208639707,13.025166549150088,96,190,180.0,162.0,174.0,185.0,186.0,11.0,94,0.030750229779411765,0.01494140625,0.016434972426470587,0.013838465073529411,0.011287913602941176,0.0125,0.010541130514705883,0.014763327205882353,0.019221047794117648,0.02446001838235294,0.03212890625,0.046564797794117645,0.04929917279411765,0.058835018382352944,0.047983685661764704,0.03807444852941176,0.02939453125,0.02834329044117647,0.01987017463235294,0.021880744485294118,0.024747242647058822,0.022616038602941178,0.02001378676470588,0.011023667279411765,0.09237132352941177,0.28811465992647056,7.223638889170857,6.09415155931406,1.5840331113895185,0.7029337775816081,0.52409454546179,0.10417504969299023,0.11813027500325757,0.01606839766953907,0.9777980482155816,0.019072528417362785,0.014212955276011713,0.003848140778233439,26.899701286764703,159.70828795353108,15.178304163491358,164.0,0.0034064797794117647,0.0019129136029411764,0.0020450367647058825,0.002211626838235294,0.0020163143382352943,0.0029698988970588234,0.003061810661764706,0.005020680147058824,0.007163373161764706,0.01027688419117647,0.014878216911764705,0.024350873161764704,0.027711397058823528,0.03762063419117647,0.027935431985294117,0.02783777573529412,0.017537913602941175,0.021938189338235294,0.011781939338235294,0.011690027573529412,0.012235753676470588,0.013005514705882354,0.0119140625,0.009392233455882353,0.6263499540441176,0.0637350643382353,31.897403492647058,162.18691807589101,15.079495902261202,165.0,0.004245174632352941,0.002309283088235294,0.0025160845588235296,0.0028090533088235294,0.0026079963235294116,0.00361328125,0.0036994485294117646,0.006020220588235294,0.008329503676470588,0.01208639705882353,0.01691750919117647,0.027625229779411765,0.031106387867647058,0.04038373161764706,0.03135914522058823,0.029411764705882353,0.019404871323529412,0.022742417279411765,0.013229549632352941,0.01394186580882353,0.017951516544117647,0.01803768382352941,0.018910845588235293,0.010868566176470588,0.5535788143382353,0.08629365808823529,35.32054227941177,163.62254822235957,14.985270771528633,167.0,0.004854090073529412,0.002699908088235294,0.0029813878676470586,0.0028722426470588237,0.002814797794117647,0.003963694852941176,0.0040498621323529415,0.006726792279411765,0.009150965073529412,0.013246783088235294,0.018106617647058825,0.029871323529411766,0.032950367647058824,0.042204733455882354,0.03272058823529412,0.030508961397058824,0.020881204044117647,0.024913832720588235,0.015929457720588236,0.017560891544117645,0.022380514705882353,0.02128331801470588,0.021869255514705883,0.013074448529411765,0.4916302849264706,0.11075367647058823,40.1028262867647,165.33706722436293,14.815210895130921,169.0,0.0052562040441176475,0.0032111672794117646,0.0035673253676470587,0.003693704044117647,0.003486902573529412,0.004854090073529412,0.004917279411764706,0.0074391084558823525,0.010305606617647059,0.014487591911764706,0.019789751838235295,0.03182444852941176,0.03532858455882353,0.04399126838235294,0.03520220588235294,0.03193359375,0.023282398897058822,0.026740579044117647,0.01811810661764706,0.019491038602941175,0.023420266544117645,0.02299517463235294,0.02217371323529412,0.014338235294117646,0.4290670955882353,0.1410845588235294
10,1,935.0,1462.0,10,58.8,25.6,209,2046,6.1,388,944,943,0.06,4.0,33.88,1,0.63,58.8,25.6,2040,6.1,387,941,940,2,T10G-1.jpg,174080,100.0,173927,99.912109375,162623,93.41854319852942,100884,57.952665441176464,61799,35.500344669117645,18994,10.91107536764706,0,0.0,83316,47.860753676470594,68445,39.31812959558824,51623,29.654756433823533,43019,24.712201286764707,34564,19.855238970588236,26034,14.955193014705884,15745,9.044692095588236,5067,2.9107306985294117,139.6071403952206,28.09036896945506,66,188,138.0,104.0,113.0,163.0,182.0,50.0,122,0.019175091911764707,0.009018841911764705,0.009771369485294118,0.0095703125,0.009317555147058823,0.012856158088235294,0.012195542279411765,0.01962890625,0.027791819852941175,0.038264016544117645,0.04944278492647059,0.06720473345588235,0.0667336856617647,0.07791245404411765,0.058358226102941176,0.04923023897058824,0.03429457720588235,0.03317440257352941,0.020381433823529412,0.02004250919117647,0.020915670955882353,0.018474264705882353,0.01587201286764706,0.00881204044117647,0.07536764705882353,0.21619370404411764,11.100875623664422,9.385494391100934,1.8463376800087756,0.893061320155767,0.49822186400233326,0.11546320597694243,0.05908070658780502,0.008930444646964643,0.9929446203700961,0.005973435374812554,0.003570282732506806,0.0010501739663491664,25.226907169117645,105.03709438688375,5.2230986924334335,105.0,0.004227941176470588,0.002068014705882353,0.0023150275735294118,0.002131204044117647,0.0022346047794117646,0.0030790441176470587,0.0026482077205882354,0.004233685661764706,0.006548713235294118,0.008880974264705882,0.010627297794117647,0.015837545955882354,0.015234375,0.02807329963235294,0.016814108455882354,0.023615579044117648,0.01206341911764706,0.02150735294117647,0.00915670955882353,0.009443933823529411,0.011638327205882353,0.010874310661764705,0.010305606617647059,0.007335707720588235,0.6821001838235294,0.07700482536764706,30.248736213235293,106.77279374062329,6.178808345149904,106.0,0.005417049632352941,0.0025677849264705882,0.002946920955882353,0.002688419117647059,0.0027228860294117646,0.0037166819852941175,0.003130744485294118,0.005233226102941176,0.007846966911764706,0.01086282169117647,0.01330422794117647,0.01984719669117647,0.019657628676470588,0.03270335477941176,0.01955422794117647,0.02616613051470588,0.013712086397058823,0.022989430147058825,0.009702435661764706,0.00974264705882353,0.011402803308823529,0.010633042279411765,0.009892003676470588,0.007341452205882353,0.6444278492647059,0.08178998161764706,36.14430147058824,109.2472027972028,7.988832207899225,109.0,0.006611902573529412,0.0030503216911764706,0.0034524356617647058,0.0033605238970588237,0.0034754136029411763,0.004635799632352941,0.00407858455882353,0.00646829044117647,0.00966796875,0.013355928308823529,0.016837086397058824,0.02451171875,0.0244140625,0.03702320772058824,0.023259420955882352,0.028596047794117646,0.015688189338235296,0.024287683823529412,0.01103515625,0.011104090073529412,0.012649356617647059,0.011592371323529412,0.010857077205882353,0.007829733455882353,0.5875689338235294,0.09458869485294118,40.12350643382353,110.98350680773692,9.21996062429715,110.0,0.007048483455882353,0.0032111672794117646,0.0037109375,0.003561580882352941,0.003820082720588235,0.0052274816176470585,0.0046300551470588236,0.007398897058823529,0.011178768382352941,0.015446920955882354,0.01947954963235294,0.028463924632352942,0.027935431985294117,0.04057904411764706,0.026476332720588237,0.030135569852941177,0.017520680147058824,0.024885110294117645,0.012040441176470589,0.011781939338235294,0.01332720588235294,0.012298943014705882,0.011362591911764705,0.008272058823529412,0.5499655330882353,0.10024126838235294
10,2,935.0,1462.0,10,9.2,24.1,208,0,7.4,0,0,0,359.88,4.0,33.94,1,0.68,9.2,24.1,0,7.4,0,0,0,3,T10G-2.jpg,174080,100.0,170910,98.17899816176471,152802,87.77688419117648,96094,55.201056985294116,30310,17.411534926470587,2037,1.1701516544117647,0,0.0,84046,48.280101102941174,64330,36.954273897058826,49199,28.26229319852941,38365,22.038717830882355,34583,19.866153492647058,25263,14.512293198529411,16624,9.549632352941176,7259,4.169921875,129.63826401654413,21.960910622692893,59,188,133.0,97.0,117.0,142.0,158.0,25.0,129,0.025448069852941176,0.013350183823529411,0.013585707720588236,0.013264016544117647,0.011603860294117647,0.013373161764705882,0.013241038602941176,0.019221047794117648,0.025206801470588236,0.03523667279411765,0.046225873161764706,0.06235064338235294,0.062316176470588236,0.07031824448529411,0.05284352022058823,0.042325367647058826,0.0298828125,0.02668313419117647,0.01804342830882353,0.017951516544117647,0.02043313419117647,0.020398667279411763,0.016544117647058824,0.009375,0.07842945772058824,0.2423483455882353,13.847532887167104,11.893870909603153,2.244354530888143,1.0595268334133148,0.44817059749889593,0.10440185181791173,0.07061727283038664,0.011028307940922855,0.9856084320012406,0.012371847135117842,0.005108422798041085,0.0015599429633926427,25.290670955882355,101.61618134738563,12.377533666776936,102.0,0.003820082720588235,0.0022690716911764708,0.0022058823529411764,0.0018956801470588235,0.0019014246323529411,0.002521829044117647,0.002682674632352941,0.004210707720588235,0.006192555147058823,0.009449678308823529,0.013849954044117646,0.020134420955882353,0.021783088235294117,0.03436925551470588,0.022254136029411765,0.02749310661764706,0.014223345588235294,0.022265625,0.009771369485294118,0.009599034926470589,0.013608685661764706,0.014636948529411765,0.015538832720588236,0.008151424632352942,0.6452952665441176,0.06987591911764705,31.09030330882353,104.79400243893426,12.98861071191628,111.0,0.004411764705882353,0.0030847886029411764,0.0031939338235294117,0.003061810661764706,0.002699908088235294,0.003349034926470588,0.003515625,0.005152803308823529,0.007261029411764706,0.010747931985294118,0.015544577205882353,0.022587316176470588,0.02387408088235294,0.03640280330882353,0.02448299632352941,0.028125,0.01611902573529412,0.023690257352941176,0.01150045955882353,0.012488511029411765,0.014832261029411764,0.016050091911764704,0.014705882352941176,0.009754136029411765,0.5664866727941177,0.11687729779411765,36.11213235294118,106.90858042758971,13.150152160365186,112.0,0.007019761029411765,0.0042509191176470585,0.0038947610294117647,0.0033547794117647057,0.0031192555147058825,0.0040498621323529415,0.004118795955882353,0.005911075367647059,0.008266314338235294,0.012166819852941177,0.017210477941176472,0.024735753676470587,0.02594784007352941,0.03901079963235294,0.026717601102941177,0.0306640625,0.017853860294117646,0.025482536764705882,0.012419577205882352,0.012275965073529412,0.014177389705882353,0.01582605698529412,0.013959099264705883,0.010064338235294118,0.5479262408088236,0.10957605698529412,40.03963694852941,108.35517424427196,13.23884877079836,113.0,0.00771484375,0.004113051470588235,0.003911994485294118,0.0037683823529411765,0.0034754136029411763,0.004406020220588235,0.00451516544117647,0.006652113970588235,0.009512867647058823,0.014171645220588235,0.01995059742647059,0.02895795036764706,0.030095358455882352,0.04342830882352941,0.02977941176470588,0.03376608455882353,0.019743795955882354,0.02712545955882353,0.013166360294117647,0.012971047794117648,0.014545036764705883,0.015906479779411765,0.013539751838235295,0.010454963235294117,0.5191693474264706,0.10515854779411765
10,3,935.0,1462.0,10,67.6,25.8,208,3002,7.0,588,1405,1408,0.06,4.06,33.88,1,0.63,67.6,25.8,3002,7.0,588,1405,1408,4,T10G-3.jpg,174080,100.0,173814,99.84719669117646,166112,95.42279411764706,122535,70.39005055147058,58558,33.638556985294116,9674,5.557215073529412,0,0.0,84578,48.58570772058823,68166,39.157858455882355,51483,29.57433363970588,38850,22.317325367647058,34729,19.950022977941178,21966,12.618336397058824,17235,9.900620404411764,8299,4.7673483455882355,140.66149471507353,22.272956274857393,73,188,139.0,113.0,123.0,157.0,173.0,34.0,115,0.025011488970588237,0.012568933823529412,0.013120404411764706,0.01150045955882353,0.01071920955882353,0.013189338235294118,0.012143841911764706,0.01708409926470588,0.023799402573529412,0.033404181985294115,0.04333065257352941,0.05603170955882353,0.056795726102941174,0.06408547794117647,0.05215992647058824,0.043784466911764706,0.03185891544117647,0.029698988970588234,0.020082720588235296,0.02024356617647059,0.022639016544117648,0.02170840992647059,0.017905560661764706,0.010196461397058824,0.08604664522058823,0.25089039522058826,10.176192139457482,8.576387210874902,1.9587151094098274,0.9144064083319295,0.48358577619371174,0.10401539536900893,0.07498363573543464,0.01134392588559012,0.989721309190042,0.008671345320726288,0.0057512302826021105,0.0016951712032003473,25.46185661764706,112.7031856330656,9.739654405128434,117.0,0.0045840992647058825,0.0022863051470588236,0.0024069393382352942,0.0015682444852941177,0.001579733455882353,0.002228860294117647,0.0023035386029411765,0.003400735294117647,0.0054859834558823525,0.008639705882352942,0.011443014705882352,0.016963465073529412,0.017888327205882352,0.02998621323529412,0.020053998161764706,0.027033547794117648,0.01569967830882353,0.024247472426470587,0.011333869485294117,0.010489430147058823,0.011356847426470588,0.011827895220588235,0.010150505514705883,0.008478860294117646,0.6676470588235294,0.07091567095588236,30.386029411764703,115.13509528130672,10.533409284388696,119.0,0.004831112132352941,0.002355238970588235,0.0025045955882352943,0.001775045955882353,0.0019473805147058824,0.002728630514705882,0.002998621323529412,0.004406020220588235,0.007358685661764706,0.011569393382352942,0.01587201286764706,0.02255859375,0.02426470588235294,0.03671875,0.02587890625,0.031502757352941176,0.018681066176470588,0.025700827205882352,0.01164407169117647,0.010512408088235295,0.011615349264705883,0.01213235294117647,0.01103515625,0.00854204963235294,0.6161362591911764,0.07473000919117648,37.1829044117647,118.47637807440366,11.860990804413191,120.0,0.005451516544117647,0.0032284007352941175,0.0035213694852941177,0.003205422794117647,0.003044577205882353,0.004153262867647059,0.003825827205882353,0.0059283088235294115,0.00913373161764706,0.013683363970588235,0.017911305147058822,0.024718520220588236,0.02678653492647059,0.03855124080882353,0.027619485294117646,0.03115234375,0.019129136029411766,0.025068933823529413,0.013367417279411764,0.01337890625,0.015642233455882355,0.015711167279411766,0.014246323529411764,0.009380744485294117,0.5176125919117647,0.13454733455882353,43.31571691176471,120.8158585751419,12.407584317282337,120.0,0.009311810661764706,0.004986213235294117,0.004940257352941176,0.003728170955882353,0.0035386029411764706,0.00476217830882353,0.004428998161764706,0.006525735294117647,0.009920726102941176,0.014694393382352941,0.01921530330882353,0.026401654411764706,0.028383501838235296,0.04056181066176471,0.028992417279411764,0.033025045955882355,0.01999080882352941,0.02594784007352941,0.013591452205882353,0.013568474264705883,0.015814568014705883,0.015309053308823529,0.013114659926470588,0.009363511029411764,0.5018669577205882,0.12801585477941177
10,4,935.0,1462.0,10,60.1,26.1,209,3217,7.9,632,1508,1512,359.94,4.0,33.88,1,0.62,60.4,26.2,3217,7.9,632,1508,1512,5,T10G-4.jpg,174080,100.0,174080,100.0,174080,100.0,174080,100.0,172223,98.93324908088236,96043,55.17176011029412,0,0.0,84586,48.59030330882353,64134,36.841681985294116,42106,24.187729779411764,42106,24.187729779411764,7849,4.508846507352941,7849,4.508846507352941,7849,4.508846507352941,7849,4.508846507352941,178.49559397977941,9.305783275473058,132,189,182.0,164.0,177.0,185.0,186.0,8.0,57,0.032927389705882354,0.01694048713235294,0.017595358455882355,0.012971047794117648,0.009340533088235294,0.010098805147058824,0.008984375,0.012339154411764705,0.016239659926470588,0.020611213235294117,0.023937270220588235,0.031094898897058822,0.030193014705882353,0.040751378676470586,0.03466796875,0.03166934742647059,0.02641888786764706,0.030118336397058822,0.021811810661764706,0.025522748161764707,0.03171530330882353,0.029693244485294118,0.02610294117647059,0.01440716911764706,0.12646484375,0.3173828125,4.837312438137763,3.841535094030664,1.2966589353620188,0.5461749575614224,0.5816018018365766,0.09446358603042879,0.16785929330323213,0.01854146844172232,0.9721760223586946,0.022057879701392422,0.028520528400235893,0.006338827588747067,27.40464154411765,165.45539345155746,7.715611326447056,164.0,0.0046932444852941175,0.002165670955882353,0.002510340073529412,0.0025390625,0.002487362132352941,0.0030215992647058825,0.003107766544117647,0.004796645220588236,0.0072552849264705885,0.01000689338235294,0.012540211397058824,0.016613051470588235,0.017365579044117646,0.027108226102941176,0.019916130514705883,0.023937270220588235,0.01533203125,0.023075597426470588,0.013924632352941177,0.016636029411764706,0.02158203125,0.02116842830882353,0.023161764705882354,0.01169577205882353,0.5816061580882353,0.11175321691176471,32.6022518382353,167.45531592486873,8.433773792798014,165.0,0.005215992647058823,0.0030503216911764706,0.0036534926470588236,0.003911994485294118,0.002900965073529412,0.003980928308823529,0.0036362591911764707,0.005480238970588235,0.00818014705882353,0.011040900735294118,0.014051011029411765,0.018204273897058823,0.01860638786764706,0.02837201286764706,0.02199563419117647,0.02509765625,0.017216222426470588,0.02409811580882353,0.014705882352941176,0.017250689338235294,0.020318244485294117,0.02119140625,0.020272288602941176,0.012994025735294118,0.5218290441176471,0.15274586397058823,41.0495174632353,169.831007990596,8.84727329218879,171.0,0.009817325367647059,0.005526194852941177,0.00554342830882353,0.0046472886029411764,0.0035673253676470587,0.004721966911764706,0.004406020220588235,0.006382123161764706,0.009530101102941177,0.012735523897058823,0.015538832720588236,0.02099034926470588,0.020881204044117647,0.031474034926470586,0.024592141544117648,0.027895220588235296,0.01924402573529412,0.02612017463235294,0.01594094669117647,0.01703814338235294,0.02021484375,0.02104779411764706,0.019198069852941178,0.013229549632352941,0.49180836397058825,0.14790900735294119,41.0495174632353,169.831007990596,8.84727329218879,171.0,0.009817325367647059,0.005526194852941177,0.00554342830882353,0.0046472886029411764,0.0035673253676470587,0.004721966911764706,0.004406020220588235,0.006382123161764706,0.009530101102941177,0.012735523897058823,0.015538832720588236,0.02099034926470588,0.020881204044117647,0.031474034926470586,0.024592141544117648,0.027895220588235296,0.01924402573529412,0.02612017463235294,0.01594094669117647,0.01703814338235294,0.02021484375,0.02104779411764706,0.019198069852941178,0.013229549632352941,0.49180836397058825,0.14790900735294119
10,5,935.0,1462.0,10,79.1,25.2,210,3647,8.0,722,1716,1721,359.94,4.06,34.0,1,0.64,80.2,24.8,3647,7.8,722,1716,1721,6,T10G-5.jpg,174080,100.0,174080,100.0,174077,99.99827665441177,172789,99.2583869485294,168620,96.86351102941177,98650,56.66934742647059,0,0.0,82164,47.19898897058823,53308,30.62270220588235,33382,19.17624080882353,33382,19.17624080882353,33382,19.17624080882353,3438,1.974954044117647,3438,1.974954044117647,3438,1.974954044117647,178.07300091911765,10.913384734450238,100,189,182.0,164.0,176.0,185.0,186.0,9.0,89,0.021691176470588235,0.010638786764705883,0.011873851102941176,0.009386488970588235,0.008949908088235294,0.011345358455882353,0.01003561580882353,0.01389016544117647,0.019852941176470587,0.025919117647058825,0.03380629595588235,0.04846047794117647,0.051482077205882354,0.06899701286764706,0.058335248161764705,0.05022977941176471,0.039326746323529414,0.03962545955882353,0.02512637867647059,0.024115349264705883,0.024092371323529413,0.020662913602941178,0.018106617647058825,0.010282628676470588,0.10190142463235294,0.2418658088235294,8.047914391544913,7.039399300175905,1.551537376682935,0.7291250358777488,0.5576366906403704,0.10263556183887777,0.15663962257590494,0.020255425327819515,0.9658264572662579,0.030017166024430744,0.024946253615932817,0.006315189301455897,25.65716911764706,163.64141142754792,12.668669338920553,166.0,0.0018210018382352942,0.0012982536764705882,0.00166015625,0.0013901654411764706,0.0016256893382352942,0.002182904411764706,0.002309283088235294,0.003705193014705882,0.0057444852941176475,0.009329044117647059,0.014051011029411765,0.022587316176470588,0.02836626838235294,0.04288832720588235,0.03222081801470588,0.035460707720588236,0.022403492647058824,0.02731502757352941,0.013821231617647058,0.012488511029411765,0.013959099264705883,0.01472311580882353,0.014418658088235295,0.010776654411764706,0.6078469669117647,0.05560661764705882,32.54193474264706,166.58105173966,12.601442146472786,170.0,0.002412683823529412,0.001775045955882353,0.0020565257352941177,0.002085248161764706,0.0021714154411764707,0.0031192555147058825,0.003205422794117647,0.004940257352941176,0.007938878676470588,0.011810661764705882,0.017221966911764707,0.027309283088235294,0.03305376838235294,0.04743221507352941,0.03717256433823529,0.038878676470588236,0.02639590992647059,0.031186810661764704,0.018635110294117647,0.018100873161764706,0.02019186580882353,0.01979549632352941,0.01899126838235294,0.01401654411764706,0.5018899356617647,0.08821231617647059,38.041130514705884,168.37632508833923,12.446415972145644,173.0,0.003596047794117647,0.0025620404411764706,0.002768841911764706,0.0022920496323529413,0.0025907628676470587,0.0036879595588235293,0.003728170955882353,0.005876608455882353,0.009150965073529412,0.01401654411764706,0.01994485294117647,0.03068704044117647,0.03655790441176471,0.05107996323529412,0.04093520220588235,0.04260110294117647,0.030158547794117647,0.03469669117647059,0.020645680147058823,0.019295726102941176,0.020720358455882354,0.02096737132352941,0.01823874080882353,0.015366498161764705,0.44848920036764706,0.09934512867647059,43.33065257352941,169.79526713509213,12.267126737238629,175.0,0.004877068014705882,0.002946920955882353,0.0031537224264705883,0.0025505514705882353,0.0029411764705882353,0.004227941176470588,0.0044175091911764705,0.006675091911764706,0.0107421875,0.015682444852941176,0.02263327205882353,0.03432329963235294,0.04021139705882353,0.05500344669117647,0.045197610294117646,0.04601332720588235,0.03272633272058824,0.03694278492647059,0.021668198529411764,0.019657628676470588,0.02073184742647059,0.02097311580882353,0.0181640625,0.015487132352941177,0.4128274356617647,0.09922449448529412
