imagen,gramos,iteracion,thermal_mean,thermal_std,thermal_min,thermal_max,thermal_median,thermal_p10,thermal_p25,thermal_p75,thermal_p90,thermal_iqr,thermal_range,thermal_skew,thermal_kurtosis,thermal_entropy,hot_area_p90,hot_area_p75,cold_area_p10,cold_area_p25,thermal_cv,glcm_contrast_mean,glcm_contrast_std,glcm_dissimilarity_mean,glcm_dissimilarity_std,glcm_homogeneity_mean,glcm_homogeneity_std,glcm_energy_mean,glcm_energy_std,glcm_correlation_mean,glcm_correlation_std,glcm_ASM_mean,glcm_ASM_std,lbp_bin_0,lbp_bin_1,lbp_bin_2,lbp_bin_3,lbp_bin_4,lbp_bin_5,lbp_bin_6,lbp_bin_7,lbp_bin_8,lbp_bin_9,lbp_bin_10,lbp_bin_11,lbp_bin_12,lbp_bin_13,lbp_bin_14,lbp_bin_15,lbp_bin_16,lbp_bin_17
T20G-5.jpg,20.0,5,0.7694527,0.38224804,0.0,1.0,1.0,0.11549587,0.3834245,1.0,1.0,0.6165755,1.0,-1.1275136,-0.66967154,3.9888652830811515,0.0,0.0,0.07233455882352942,0.25,0.49677914,452.56303173752593,363.2162095061635,4.749128059352103,2.2706326571443505,0.8176252047170184,0.021348365513707404,0.6577389108254829,0.00528545346497068,0.9761553147418015,0.019175272816991787,0.4326484108322229,0.0069383343788801755,0.003550091911764706,0.0026079963235294116,0.003934972426470588,0.004434742647058823,0.005101102941176471,0.00986328125,0.016446461397058822,0.026378676470588235,0.028986672794117648,0.04407169117647059,0.021277573529411765,0.029578354779411765,0.011069623161764706,0.009926470588235294,0.011414292279411764,0.009599034926470589,0.7336626838235294,0.02809627757352941
T30G-1.jpg,30.0,1,0.27368942,0.18550055,0.0,1.0,0.32254234,0.05673218,0.12720881,0.3256125,0.5270712,0.19840367,1.0,1.3588979,2.7045593,9.714869979360182,0.1,0.14416360294117647,0.09999425551470588,0.25,0.6777776,78.44820712720342,67.88129830745217,3.5390746571614353,1.7737835648307858,0.5793668970538173,0.06508182604994775,0.3463606742590702,0.010912964196432584,0.9824289623348976,0.015228901249955193,0.12008480946075038,0.0074966399347604655,0.007875689338235294,0.004302619485294118,0.008214613970588236,0.010656020220588236,0.012712545955882353,0.024350873161764704,0.04269875919117647,0.07805606617647058,0.09470932904411765,0.09914981617647059,0.05373965992647059,0.04997127757352941,0.022323069852941177,0.01691750919117647,0.015176930147058823,0.01027688419117647,0.4026022518382353,0.04626608455882353
T30G-2.jpg,30.0,2,0.23173003,0.2131555,0.0,1.0,0.15975308,0.15831453,0.15975308,0.18097132,0.631783,0.02121824,1.0,2.381885,4.7878275,7.031737473987432,0.1,0.2499368106617647,0.09997702205882353,0.10271139705882353,0.91984403,235.92818159113048,191.07942360638623,4.34110593246706,2.0730773939239855,0.6907667301167955,0.04602424442982085,0.5150275363694551,0.010296147696634153,0.9598882877297381,0.03257271359819805,0.2653593738761813,0.010555649284250247,0.009846047794117647,0.004900045955882353,0.008857996323529412,0.01306295955882353,0.012976792279411765,0.02153607536764706,0.03268612132352941,0.054440487132352944,0.05606043198529412,0.056336167279411764,0.03134765625,0.029107306985294117,0.014263556985294117,0.011879595588235294,0.009966681985294117,0.006680836397058823,0.5781939338235295,0.04785730698529412
T30G-3.jpg,30.0,3,0.30995548,0.30540487,0.0,1.0,0.11433598,0.058417913,0.060869176,0.55129313,0.85631853,0.49042395,1.0,0.80880207,-0.8448727,12.574981579710505,0.09997127757352942,0.24998276654411763,0.05805376838235294,0.24921300551470588,0.98531854,189.89193501583,165.88800272626244,5.732647764974892,2.936780950427729,0.46187650791241164,0.08116098522004339,0.14111065315639051,0.01864929733610307,0.9842700022837422,0.013767278700889273,0.020260012725353525,0.0051922618392380515,0.011483226102941177,0.006077665441176471,0.010724954044117647,0.01476907169117647,0.016957720588235293,0.03466222426470588,0.06038028492647059,0.1092141544117647,0.13033088235294119,0.11901999080882353,0.058335248161764705,0.05205078125,0.023845358455882353,0.021846277573529412,0.019709329044117648,0.012310431985294117,0.23205422794117647,0.06622817095588235
T30G-4.jpg,30.0,4,0.502968,0.20973715,0.0,1.0,0.40313172,0.3278655,0.36303636,0.752508,0.8071952,0.38947162,1.0,0.44243518,-0.58613896,10.449808488984035,0.09999425551470588,0.24997702205882352,0.1,0.24998851102941178,0.41699898,302.42837583813287,235.51831025245585,7.786193242397914,3.56497803883694,0.46846702662502104,0.07791536044645031,0.15192759660532804,0.023801938301308338,0.9465682717535063,0.04183343265809281,0.023648526877170575,0.0070111549183092745,0.015498621323529412,0.00818014705882353,0.01179342830882353,0.015808823529411764,0.016756663602941178,0.03514476102941176,0.05669806985294118,0.08421989889705882,0.08472541360294118,0.10244140625,0.061218979779411764,0.06384420955882353,0.03158892463235294,0.02507467830882353,0.025229779411764706,0.017687270220588237,0.26337890625,0.08071001838235294
T30G-5.jpg,30.0,5,0.616652,0.28502437,0.0,1.0,0.7100434,0.11264901,0.49702108,0.82076454,0.8987032,0.32374346,1.0,-0.8541316,-0.58160067,13.23878278788442,0.09989085477941176,0.24994255514705882,0.09995404411764706,0.25,0.46221268,245.3477506476605,204.80703722735973,7.199825940260713,3.4856836189731486,0.4086393975918583,0.08361814366374541,0.09501362761770454,0.01220157208518861,0.9767408591048525,0.019438029950004015,0.00917646779442588,0.00226201161273969,0.0091796875,0.005589384191176471,0.009553079044117648,0.013683363970588235,0.01614200367647059,0.029038373161764705,0.053946461397058824,0.11524011948529411,0.14390510110294116,0.1412166819852941,0.0803079044117647,0.06183938419117647,0.02761374080882353,0.022185202205882354,0.02023782169117647,0.016446461397058822,0.16810661764705884,0.06576861213235294
T40G-1.jpg,40.0,1,0.17112152,0.25199386,0.0,1.0,0.09630455,0.04109117,0.05750006,0.10355526,0.53470695,0.0460552,1.0,2.5386102,4.9918795,11.573988908243662,0.1,0.24995978860294119,0.09998276654411764,0.1835305606617647,1.4726017,248.09673632972988,199.93215930979716,5.394136647453471,2.4522836787387243,0.5537163230072859,0.06889386289177726,0.22381632844651733,0.02132527407591344,0.969494677820642,0.024749728912180895,0.05054851619369214,0.009357344613143274,0.01303998161764706,0.007680376838235294,0.0126953125,0.01604434742647059,0.015590533088235294,0.02741268382352941,0.04287683823529412,0.067578125,0.07357536764705883,0.09010799632352941,0.05796185661764706,0.05517003676470588,0.02778607536764706,0.02587890625,0.027200137867647058,0.022794117647058822,0.33157169117647056,0.08503561580882353
T40G-2.jpg,40.0,2,0.2876702,0.24020524,0.0,1.0,0.13043314,0.040807996,0.0783268,0.51586056,0.60886776,0.43753377,1.0,0.49354395,-1.0477766,13.0361849494183,0.09997127757352942,0.2499942555147059,0.09995978860294118,0.2499310661764706,0.8350022,219.32081671621586,186.89413829721082,5.854637078921296,2.907755443730845,0.46079759338721754,0.08679433350982524,0.12322434287037042,0.00836896808956274,0.9705619314769565,0.025159896120059828,0.015254278302718726,0.0020385642788181184,0.010213694852941177,0.00651999080882353,0.011339613970588235,0.015245863970588235,0.01782513786764706,0.03207720588235294,0.05529067095588235,0.10653147977941177,0.12213924632352942,0.11853170955882353,0.07414407169117647,0.060190716911764704,0.02861328125,0.025045955882352942,0.020427389705882353,0.014217601102941176,0.20168313419117648,0.07996323529411764
T40G-3.jpg,40.0,3,0.32830247,0.25569907,0.0,1.0,0.33164525,0.0,0.03475132,0.599134,0.6076883,0.56438273,1.0,0.10065725,-1.1765461,10.208541575096726,0.096875,0.24998276654411763,0.0,0.24986213235294116,0.7788521,398.5146976318368,323.7717469824726,8.718126557483016,4.110221326262971,0.5059636310059906,0.06852615549038776,0.19468343375826277,0.021577396169956194,0.9529094025339694,0.03827893973365375,0.03836722340538314,0.008177866553175699,0.01642922794117647,0.009443933823529411,0.01220703125,0.016739430147058823,0.016124770220588235,0.03169806985294118,0.051953125,0.08258846507352942,0.08535730698529412,0.08854549632352941,0.046639476102941176,0.041170726102941174,0.02008846507352941,0.016475183823529412,0.014366957720588235,0.011661305147058824,0.3715245863970588,0.06698644301470588
T40G-4.jpg,40.0,4,0.46653733,0.33796918,0.0,1.0,0.3091283,0.039871585,0.28000405,0.8092058,0.9803013,0.52920175,1.0,0.39920583,-1.2537627,11.02898326503977,0.09998276654411764,0.2499942555147059,0.09997702205882353,0.24998276654411763,0.7244205,352.9793965229798,292.2457532720126,8.191895899881263,3.9104523393281934,0.4921420629786842,0.06722774313880896,0.22131438467340073,0.01870050991801376,0.9762871023760962,0.0196270243329136,0.04932976593455971,0.008108391099481714,0.01611328125,0.0076171875,0.012482766544117648,0.017221966911764707,0.019106158088235296,0.03408203125,0.054360064338235294,0.08308823529411764,0.08663832720588235,0.0946920955882353,0.05807674632352941,0.049563419117647056,0.023454733455882355,0.019904641544117647,0.016969209558823528,0.012701056985294118,0.3230411305147059,0.07088694852941177
