,peso_cama_5cm_g,peso_cama_10cm_g,humedad_pct,temperatura_c,uv_intensity,conductividad_us_cm,ph,nitrogeno_mg_kg,fosforo_mg_kg,potasio_mg_kg,acel_x_g,acel_y_g,acel_z_g,salud,img_pix_count_50,img_pix_density_50,img_pix_count_80,img_pix_density_80,img_pix_count_100,img_pix_density_100,img_pix_count_130,img_pix_density_130,img_pix_count_150,img_pix_density_150,img_pix_count_180,img_pix_density_180,img_pix_percentile_count_50,img_pix_percentile_density_50,img_pix_percentile_count_60,img_pix_percentile_density_60,img_pix_percentile_count_70,img_pix_percentile_density_70,img_pix_percentile_count_75,img_pix_percentile_density_75,img_pix_percentile_count_80,img_pix_percentile_density_80,img_pix_percentile_count_85,img_pix_percentile_density_85,img_pix_percentile_count_90,img_pix_percentile_density_90,img_pix_percentile_count_95,img_pix_percentile_density_95,img_gray_mean,img_gray_std,img_gray_min,img_gray_max,img_gray_median,img_gray_p10,img_gray_p25,img_gray_p75,img_gray_p90,img_gray_iqr,img_gray_range,img_lbp_0,img_lbp_1,img_lbp_2,img_lbp_3,img_lbp_4,img_lbp_5,img_lbp_6,img_lbp_7,img_lbp_8,img_lbp_9,img_lbp_10,img_lbp_11,img_lbp_12,img_lbp_13,img_lbp_14,img_lbp_15,img_lbp_16,img_lbp_17,img_lbp_18,img_lbp_19,img_lbp_20,img_lbp_21,img_lbp_22,img_lbp_23,img_lbp_24,img_lbp_25,img_glcm_contrast_mean,img_glcm_contrast_std,img_glcm_dissimilarity_mean,img_glcm_dissimilarity_std,img_glcm_homogeneity_mean,img_glcm_homogeneity_std,img_glcm_energy_mean,img_glcm_energy_std,img_glcm_correlation_mean,img_glcm_correlation_std,img_glcm_ASM_mean,img_glcm_ASM_std,cold_area_pct_25,cold_mean_25,cold_std_25,cold_median_25,cold_lbp_25_0,cold_lbp_25_1,cold_lbp_25_2,cold_lbp_25_3,cold_lbp_25_4,cold_lbp_25_5,cold_lbp_25_6,cold_lbp_25_7,cold_lbp_25_8,cold_lbp_25_9,cold_lbp_25_10,cold_lbp_25_11,cold_lbp_25_12,cold_lbp_25_13,cold_lbp_25_14,cold_lbp_25_15,cold_lbp_25_16,cold_lbp_25_17,cold_lbp_25_18,cold_lbp_25_19,cold_lbp_25_20,cold_lbp_25_21,cold_lbp_25_22,cold_lbp_25_23,cold_lbp_25_24,cold_lbp_25_25,cold_area_pct_30,cold_mean_30,cold_std_30,cold_median_30,cold_lbp_30_0,cold_lbp_30_1,cold_lbp_30_2,cold_lbp_30_3,cold_lbp_30_4,cold_lbp_30_5,cold_lbp_30_6,cold_lbp_30_7,cold_lbp_30_8,cold_lbp_30_9,cold_lbp_30_10,cold_lbp_30_11,cold_lbp_30_12,cold_lbp_30_13,cold_lbp_30_14,cold_lbp_30_15,cold_lbp_30_16,cold_lbp_30_17,cold_lbp_30_18,cold_lbp_30_19,cold_lbp_30_20,cold_lbp_30_21,cold_lbp_30_22,cold_lbp_30_23,cold_lbp_30_24,cold_lbp_30_25,cold_area_pct_35,cold_mean_35,cold_std_35,cold_median_35,cold_lbp_35_0,cold_lbp_35_1,cold_lbp_35_2,cold_lbp_35_3,cold_lbp_35_4,cold_lbp_35_5,cold_lbp_35_6,cold_lbp_35_7,cold_lbp_35_8,cold_lbp_35_9,cold_lbp_35_10,cold_lbp_35_11,cold_lbp_35_12,cold_lbp_35_13,cold_lbp_35_14,cold_lbp_35_15,cold_lbp_35_16,cold_lbp_35_17,cold_lbp_35_18,cold_lbp_35_19,cold_lbp_35_20,cold_lbp_35_21,cold_lbp_35_22,cold_lbp_35_23,cold_lbp_35_24,cold_lbp_35_25,cold_area_pct_40,cold_mean_40,cold_std_40,cold_median_40,cold_lbp_40_0,cold_lbp_40_1,cold_lbp_40_2,cold_lbp_40_3,cold_lbp_40_4,cold_lbp_40_5,cold_lbp_40_6,cold_lbp_40_7,cold_lbp_40_8,cold_lbp_40_9,cold_lbp_40_10,cold_lbp_40_11,cold_lbp_40_12,cold_lbp_40_13,cold_lbp_40_14,cold_lbp_40_15,cold_lbp_40_16,cold_lbp_40_17,cold_lbp_40_18,cold_lbp_40_19,cold_lbp_40_20,cold_lbp_40_21,cold_lbp_40_22,cold_lbp_40_23,cold_lbp_40_24,cold_lbp_40_25,lombrices_agregadas_g
peso_cama_5cm_g,1.0,0.945399682977381,0.7151339773989767,0.6345862569057308,0.3354092504044168,0.7660812459275818,0.5495558600680995,0.7691997099845692,0.6428865026949978,0.6420876863958881,0.1246672879569691,-0.9386387838615486,0.3287498999003273,-0.6381893946721056,0.1248365959628734,0.12483659596285335,0.13192081345854798,0.1319208134585442,0.14313057179846528,0.14313057179846345,0.1604598817510405,0.1604598817510417,0.04632292132955755,0.04632292132955762,-0.1238875065146434,-0.1238875065146433,0.10571193183790879,0.10571193183790835,0.17025497709278026,0.17025497709278153,0.10100120626845611,0.10100120626845493,0.3334656216643171,0.33346562166431826,-0.05558644149632965,-0.055586441496329894,0.06742750175704597,0.06742750175704625,0.1527827367643518,0.15278273676435178,0.31105999008962437,0.3110599900896244,0.04636680330533404,-0.08328537628332919,0.03008575178545977,0.2290314430035513,0.03637079605393225,0.0771103809460782,0.0546579762056902,0.03109258572131276,0.030476248301634305,-0.07187031098937759,-0.02341632047503649,0.3736966019062692,0.13480964894604888,0.2282710795224169,0.5750476833059662,0.7106317511820084,0.6344476376079995,0.5651083943008105,0.42363159984973914,0.2630227068600423,0.04911746024210072,-0.13490615080335067,-0.2482572862392487,-0.2847605005414859,-0.4013085221179859,-0.31178904205217983,-0.23313624322239307,0.06194100979452981,0.26840826481268704,0.5423841985289315,0.3763006206270035,0.14435255309179032,-0.02228959248379126,-0.08298670765773766,0.0032369906053724513,-0.1832895819588977,0.142105708890724,-0.12807905059997982,-0.1456154062400052,-0.0333718621028961,-0.09169244092536907,-0.14798706628965155,0.14568865217001564,-0.16882496338164787,-0.13844723211788545,0.07826860739837792,-0.10960728573670715,-0.15378751258279902,-0.14632740013615014,-0.043140692602786725,0.06385651354891199,0.05192874926370208,0.082352532006368,0.41468774196202896,0.21783147344657258,0.32636633199740167,0.5656685027008709,0.6059035729077661,0.599896288891614,0.6357762787547795,0.6096857070926177,0.5285379341898964,0.24051937435570234,-0.23132258811071002,-0.359720808236469,-0.3512400715001911,-0.47114335189464407,-0.39416806527075293,-0.4573361941906229,-0.17011430964581178,-0.2204060998349773,0.12490170691180297,0.1385507823774033,-0.015140758397223536,-0.10095071940750022,-0.1167287447508562,-0.1777791605061529,0.0986937203481033,0.2141001022693799,0.09863326859391007,0.06257259651629773,0.01340179501889023,0.0825914604675096,0.6023163611054125,0.39659405427540906,0.4293912479862763,0.568736235342311,0.6639412500437452,0.62140786495894,0.6867891521415145,0.6329047407677421,0.5267420610205905,0.14123734771272006,-0.2644046884564803,-0.3586236277235782,-0.3712682194917061,-0.459418759857905,-0.36490477817340466,-0.3864924359895809,-0.10511901103360917,-0.08360031245290242,0.18017218973171023,0.14801730685804043,0.0014130026692522398,-0.06413862994400137,-0.10102216644589744,-0.13285495499770905,0.11924773997770594,0.12248032359340637,-0.14324997113200497,0.0573853069575449,-0.01726964624543135,0.07265715141912066,0.4543071559612239,0.1735528993451322,0.25983033174557646,0.5352670137968164,0.5867106516017251,0.5621480861821274,0.6606425287599128,0.5938780139893391,0.4818020276769913,0.07930625169344893,-0.29091692136086733,-0.36163971244091664,-0.36146229838999855,-0.4674696957686185,-0.36214831039113027,-0.36042140953221585,-0.09182443545856983,-0.005985146953378846,0.18663951796129322,0.2189492478807491,0.03356313734398833,-0.036883123123873686,-0.0677299459604235,-0.12129757734589279,0.1682078923381598,0.07053489688664183,0.11392847008954356,0.0591031052939475,-0.024189411798066187,0.0770918608357342,0.44178320693256445,0.1698148643005545,0.2975427575469262,0.5937251368276865,0.6518053261264325,0.6318319290166139,0.7214161474896872,0.7106803158046043,0.6439984835621128,0.29862602702068153,-0.1997320250389761,-0.3071258161759442,-0.3259967486370105,-0.4275111777805751,-0.31359483245112085,-0.29294825001647407,-0.0030190287972678338,0.11866561189721608,0.2898473064860702,0.2976238012240638,0.12971875762359267,0.06683490793908488,0.06967234635030246,-0.056380193122696674,-0.026171456921996464,0.15742074580507295,0.979490788067455
peso_cama_10cm_g,0.945399682977381,1.0,0.7404889252021075,0.6646305155563925,0.24270491879700692,0.8050304694781557,0.4583376703475374,0.8090581228050843,0.6914885429231782,0.6908150738612924,0.13934884753001303,-0.9555870648212477,0.5775279720689424,-0.6492966286696551,0.1882665608952556,0.18826656089523583,0.15124981141578733,0.151249811415784,0.12242308262312775,0.12242308262312603,0.1583643628341182,0.1583643628341194,0.03782860556711519,0.037828605567115293,-0.16362089976118785,-0.1636208997611878,0.22248833466949036,0.22248833466948978,0.06150024768135099,0.06150024768135221,0.15407199228193363,0.15407199228193252,0.36401132365258515,0.3640113236525862,0.07587134275817291,0.0758713427581727,0.07196215384924172,0.07196215384924211,0.13920476478224192,0.139204764782242,0.3093382723024932,0.3093382723024933,0.02808872157226,-0.13272298900803114,0.08566283048859975,0.17064574890982578,0.007926691232421816,0.08593191834396285,0.03530957325259138,-0.0013784130160063995,0.01922906284417267,-0.07912054298711128,-0.0813724189250947,0.3522283311942828,0.105089436135738,0.2058813649932338,0.5510488755961289,0.7402632712386242,0.6794175966038052,0.6039884312957495,0.45649700241846886,0.2949422042624721,0.06650348239227434,-0.14213769232666612,-0.2898486096343295,-0.346824512541348,-0.46515744588499497,-0.37977607043506995,-0.2699116923826706,0.04423305553134259,0.3351583781315765,0.6203074401945302,0.458483799786566,0.21501425329709786,0.041514248861689584,-0.02026938737385606,0.0730304730225233,-0.13527904330312132,0.15854852565613817,-0.19711428625278438,-0.21804282774448705,-0.09296624188993143,-0.1505401468922713,-0.09802303730109325,0.1700400453865698,-0.1848719801515784,-0.1595358024104334,0.11910058030930308,-0.16095699431346075,-0.1741836730039399,-0.17047513834594477,-0.024905811727457268,0.06744971411330232,-0.09402322982309588,0.07921547037456123,0.5316336490465033,0.3287826107677798,0.4751483226210192,0.6578411373898013,0.7122937072001126,0.6936813776752844,0.7003244423363176,0.6498006481782017,0.5611153471054046,0.18926164932275977,-0.3662384381331867,-0.5114052544821129,-0.49798077385397765,-0.6048731064272505,-0.5346845590617578,-0.5717786461015316,-0.2773601866791669,-0.27248748687354274,0.09153663225335894,0.12199539888377188,-0.01946731814470613,-0.12039262370524056,-0.12719518611244632,-0.23524870501936496,0.16957890651175955,0.2723035104493653,0.04639549921807617,0.061219781372212206,-0.12551647060908383,0.07063569412994558,0.6830006458167691,0.4873954972409293,0.5648323788205382,0.6505727503458324,0.7482137308188223,0.7134256382798289,0.7477577022973266,0.6626373719468227,0.5345096447140465,0.053683888859493184,-0.4023077666656877,-0.5102970735186972,-0.5171576954067767,-0.5940822769901962,-0.5074186944323721,-0.5086724791173323,-0.2148810724800713,-0.14510092269577207,0.1396507793191681,0.14449519626562737,0.018436145828889253,-0.07005127500883507,-0.09420239443122314,-0.17355926698785334,0.18546533078809396,0.2073382549819854,-0.14581686004184255,0.05296381249959608,-0.15168454409309143,0.05825851478521131,0.5470606822458173,0.30106806499160066,0.41946317771189806,0.6482956449155746,0.695299562889677,0.6638014166942209,0.715454554982637,0.6246431648501383,0.49868232504647086,-0.02655843739831539,-0.4368619385014528,-0.5168350242421736,-0.5051166778014272,-0.6044375059214842,-0.5100761959589071,-0.4923158231076139,-0.196789403477827,-0.07188862858285809,0.15250767218252245,0.21848621598269355,0.029110592165208334,-0.05063653018619549,-0.09227323270280662,-0.15952227456620155,0.2294723626448026,0.20041740578925782,0.11098811897280227,0.052503714459773275,-0.14982863039797437,0.0621604493703406,0.5732232853114074,0.31220822728976855,0.4617400397381275,0.6827224120483245,0.7381234285992936,0.7171248788278574,0.7543564400111982,0.7221798269079139,0.6395126850553671,0.18527761292063905,-0.33833574719547593,-0.45721582778061953,-0.4627580178269581,-0.5591905272609069,-0.4581014543449749,-0.40646525325977156,-0.11186758157167766,0.05161980540482546,0.22376334068829545,0.24756595368002415,0.07832971128820429,0.006129911259780651,-0.010579176720800172,-0.11303856299184799,0.09259645284870148,0.2020215252717748,0.9694597271422288
humedad_pct,0.7151339773989767,0.7404889252021075,1.0,0.8225302937366562,0.2756948692522012,0.9184908955041546,0.41540643194494625,0.9140654935911591,0.9690439521462063,0.9683966363611173,0.09351328608381018,-0.7135256516979587,0.45043350511611313,-0.8180038626159618,0.10455371566195745,0.10455371566194072,0.04278821695323885,0.04278821695323626,0.02069354060949004,0.020693540609488536,0.12045517106828418,0.12045517106828528,0.09912511815597984,0.09912511815597988,-0.020177768095253106,-0.020177768095253065,0.05889569861689842,0.058895698616897786,0.0011211949900729978,0.0011211949900737253,0.007514286368089122,0.007514286368088179,0.32061256916413755,0.3206125691641381,0.026655934553191596,0.026655934553191304,-0.11784160411547541,-0.11784160411547497,0.05450073610106967,0.05450073610106966,0.16631586248801622,0.16631586248801636,0.06587998145140733,-0.08835517456822174,0.06394361142878055,0.07508912453236294,0.02462942519632164,0.12101032475464917,0.06112581931107188,0.05390004691925206,0.07731262338908897,-0.05124167426589052,-0.06233743717675252,0.18925360986584944,-0.06027757821419811,0.10397664105935306,0.30735405439407365,0.5129971748182945,0.47715979338172543,0.43535741529929173,0.28992355167140255,0.217480975222173,0.028891300573179297,-0.1312398900632087,-0.24554361913812922,-0.27327503639559453,-0.3400364985883161,-0.23624228715849607,-0.10508837795489671,0.23932568195045872,0.4598807707982788,0.6686605739616688,0.44361106023785485,0.18636774778250043,-0.018508384760366887,-0.03513715404338097,0.03163471402672531,-0.050043555171772794,0.0812378725297655,-0.15292238892810256,-0.16696770333285985,-0.09591136126124175,-0.1321229684168546,-0.009875659201266235,0.07454132321990588,-0.04090167991049569,-0.00901260317280272,0.02249076475826032,-0.04521454917590845,-0.02837127575326069,-0.018485058607237596,-0.06907585713442616,0.08635892969330264,-0.04020268758933554,0.11178685857801222,0.2565402321378884,0.06401062185172075,0.2521973562042191,0.43799134073129825,0.501635496708888,0.4927657389410287,0.51645703803323,0.4398796760436679,0.4369308281182393,0.2555504707781999,-0.2207511320172544,-0.34862343508205784,-0.30547383340176654,-0.4152678666437885,-0.3120511318003534,-0.3188252789427101,-0.0012195674453251897,-0.04648465348762703,0.2310214060460116,0.21111361354102093,0.0016149816532577963,-0.08180207044053017,-0.13824485808632936,-0.0713726104676813,0.06505276574122593,0.16955750242335457,0.10374204378477654,0.08390802553576013,-0.06411897853229398,0.08333133879976641,0.4234706270173332,0.18821226452753123,0.28460207145650707,0.36883366265929,0.520707815512937,0.5274401664914701,0.5695314376522782,0.5162672749529298,0.5681932266349279,0.29200771967807976,-0.16434274691392217,-0.2913994806308224,-0.2845987506190858,-0.36153248539295085,-0.2519467546663489,-0.21847489357316718,0.05000265174112057,0.06878754837891436,0.2790819017214964,0.2308066398659493,0.09642379517700407,0.003467593384277578,-0.007205389897048191,-0.03503401879050372,0.06149489421004049,0.00636006535173135,0.03740639705010674,0.08128454666712905,-0.08020304801929011,0.0738188352593185,0.2594865165406413,0.01876436290646141,0.20965104403988283,0.43266537881910333,0.5201373333692711,0.5009573097625821,0.5517027478743505,0.5162934683169671,0.555036117823518,0.27719158883255707,-0.17490009982297483,-0.28808834508053627,-0.2769367971303813,-0.36411908514865854,-0.24428495262889005,-0.21504093530358426,0.07977589646754846,0.10500483640814263,0.2935349778863541,0.30720910614242114,0.12181146686842383,0.03582358549650769,-0.011166340371927727,-0.0018947529493636638,0.004334829227169309,0.11850843585044751,0.22367442967157308,0.08100993938301129,-0.08332381768714421,0.08067585958832243,0.2989070759118974,0.07791454493553553,0.26296296540693337,0.424396120716511,0.5417901213781039,0.5245453369177591,0.5826940982382077,0.5564723275115877,0.6336081751860794,0.33538286279463714,-0.1469639570591329,-0.26937783205472243,-0.2679341534995593,-0.3454428626412759,-0.21818679218722797,-0.17770304921888597,0.11880970075922588,0.17276062169483808,0.32197941043758854,0.29210153974867803,0.1304264917420177,0.05436667757947092,0.03493787306222633,0.003410217721847782,-0.05690954529395064,0.12350013879461076,0.7729230895021416
temperatura_c,0.6345862569057308,0.6646305155563925,0.8225302937366562,1.0,0.1619554590712109,0.7919369593984986,0.2664066314946324,0.787461856304712,0.8211140953530975,0.8200354994484856,-0.02377999970358547,-0.6489613945644058,0.473938060451781,-0.9930018506334723,0.18648006417088073,0.18648006417086696,0.018489279715823925,0.018489279715822145,-0.055970697575064315,-0.055970697575065745,0.028268538270416213,0.028268538270417188,0.03527121165586065,0.035271211655860724,-0.10429853046349911,-0.10429853046349906,0.05539078767643541,0.05539078767643507,0.17954235739334254,0.17954235739334282,0.20488613352395865,0.20488613352395776,0.23678557743666404,0.2367855774366644,0.030771832183186496,0.030771832183186215,0.13262607113438896,0.13262607113438932,0.017267544770104563,0.01726754477010469,0.20594208746382298,0.20594208746382306,-0.012519440467649108,-0.06286923703361968,0.03326881991168179,0.10590418804697382,-0.06733101090483377,0.05792810845404559,-0.015589237318356118,-0.012543157125465845,-0.0019836217383470828,0.014901053299844471,-0.030392631646103358,0.26094492647588463,0.017738167448788734,0.1569792938755658,0.38076376896810765,0.5632735092769082,0.48660844071495524,0.4665109937256271,0.3505954122974392,0.24723375357065175,0.06196051074249718,-0.11070322528300694,-0.25233833504118264,-0.30332368180227204,-0.39860575196507664,-0.3348980693125845,-0.24139373849083973,0.0510649839365539,0.26134365437611096,0.5216803285853521,0.40433645766117693,0.21432791985966773,0.05604997019226473,0.02977642451846194,0.09978360104832797,-0.033465099117268,0.1309500555911117,-0.1628602868216949,-0.18503109982800273,-0.07429767661243157,-0.12344835576959022,-0.0567735129028278,0.03300086598169209,-0.1280252044023046,-0.1213709934760606,0.14474999728064372,-0.18282925486527726,-0.13334510543219016,-0.13385999574092033,0.13290227658375206,0.02616440009520611,-0.1315005759741824,0.04190867207881277,0.4786415824008139,0.28936096453755555,0.45531572616897154,0.571215574520187,0.6269421788716694,0.5532307634091068,0.5670389979932093,0.5468154923046422,0.5216337711408779,0.2799591547729426,-0.2760015455898636,-0.415044593907908,-0.4225448382374087,-0.5570020093497211,-0.4611927588214827,-0.5027521147002882,-0.1526656186763726,-0.198766135136945,0.14746798735555602,0.1860162361127728,-0.02996849760301689,-0.10008104832914202,-0.18632885751461728,-0.11973559176809769,0.13489557736966284,0.22834581882230204,-0.06438250521473542,0.015571445373577431,-0.14516296914109555,0.002078859808611289,0.4846970691777915,0.24961434136014699,0.38111183822167066,0.46388207132552833,0.5805680350585468,0.547010667945768,0.5809780821817466,0.5730668012660026,0.559390423475043,0.2273636531486803,-0.2740124994229006,-0.4000883073425752,-0.42297920417646495,-0.5209251666725003,-0.4289591418516479,-0.45184684415803456,-0.17377685947321764,-0.19148726550529904,0.09973446656539314,0.1420698756359361,0.07114272315168318,-0.018980702411059175,0.0028138552674913677,-0.1457086206778468,0.19448813003976043,0.08040494421016176,-0.02150330746017352,0.01100214259219522,-0.15841307175002475,-0.0037867499184711345,0.404076112915761,0.16668777765787254,0.3436213856151182,0.5255495024033865,0.5957719160603828,0.5322536756978269,0.5861732187164712,0.5955278110716543,0.5376684067577784,0.18121501834200363,-0.3123259785431965,-0.4042833320156902,-0.4230487694728855,-0.5240145435107422,-0.4431294765587234,-0.4660553060022557,-0.17045318040610435,-0.16184869712886146,0.12099259348960036,0.2271028784214726,0.10389803405992384,0.0008084963105419045,-0.006099252387346595,-0.11984381738912797,0.16540207176177574,0.1950218565025005,0.01629326991210423,0.006339058977359151,-0.15991363003947098,-0.002414927693521117,0.3906212243447364,0.1806740013817329,0.3805640906112633,0.5329132435739272,0.6091292624699386,0.5549286311870479,0.5985850354748911,0.6017523784303401,0.5653435526245493,0.2095923223225269,-0.31423805327048565,-0.40559535168602595,-0.41658573980252467,-0.5155198609790057,-0.4344447174779088,-0.447889293902541,-0.13646729179609005,-0.10609781335436189,0.15807436374832065,0.22191732563892785,0.10869647018646085,0.014869025201833868,0.005921645971251456,-0.09018226740812381,0.09917374758873512,0.226932587519897,0.6851191275012711
uv_intensity,0.3354092504044168,0.24270491879700692,0.2756948692522012,0.1619554590712109,1.0,0.29095916028503627,0.3837425342596221,0.2891090713606574,0.23605322532322512,0.23536364895261147,0.4178692423348505,-0.26160127349688544,-0.009158610520595502,-0.2038902563761518,0.19285530559691116,0.19285530559690278,0.04904235334497122,0.04904235334496866,-0.04269801953174654,-0.04269801953174712,0.019211838320760944,0.019211838320761173,0.09923732564503851,0.09923732564503852,0.12864808180829138,0.12864808180829135,0.08585841870974495,0.08585841870974528,-0.020991059783427034,-0.02099105978342636,-0.2589151574441871,-0.25891515744418736,0.014059357662146362,0.014059357662146828,-0.25169452859221475,-0.2516945285922147,-0.06665264749552917,-0.06665264749552913,0.026791262741633712,0.0267912627416337,0.23932867331330063,0.23932867331330065,0.08705525896113767,-0.22777185434159802,0.01663213449448654,0.07626920367030543,0.06026451718949668,0.1958719747015838,0.10165461989106404,0.0010795808268410706,0.01849563582429163,-0.22009603389097415,-0.014482143739827836,0.2260310116114339,0.07017120669836936,0.11875570238514675,0.17036482374865106,0.1736669264219488,0.12266516161230447,0.04114437882443365,0.022737051071097154,-0.030495680469369225,-0.14286702921062944,-0.1920602680706238,-0.21102479579835184,-0.1761184486135698,-0.1506335844656561,-0.08902434264511623,-0.038600974957991585,0.1554191972544903,0.21435552442062372,0.20538947405571284,0.1473428390425203,0.11470281440357868,0.03255897439183646,0.04825415134056381,0.04317212614318837,0.041330566290068864,0.12347776487121505,-0.1528885903531519,-0.1609951779292594,-0.12616088371400133,-0.1420943887437718,0.0752587087478726,0.019039719061484776,0.11948880122392935,0.18861871300368344,-0.2862423633988065,0.29398260891389766,0.1547534401082766,0.1785368912867839,-0.049868273841317715,0.16760596111399292,-0.09352683758575207,0.17793379394150136,-0.04599594750629672,-0.01058177136303017,-0.03446675165638537,-0.012274724001510152,-0.0024410726823755275,0.03026068710962076,0.0342474533989994,0.08107241905465574,0.12477161490234542,-0.03842806157380431,-0.16892656130868705,-0.08551470902250582,-0.0484628525706539,-0.05930832696128268,0.06828111141751748,0.05433656546931549,0.2689731010521046,0.18796476848852028,0.31720683536652217,0.29321916927563924,0.2768506352606899,0.25244382846198454,0.2445787510820768,0.28935084901429203,-0.24699546821272825,0.1841766246026622,0.37112616957695527,0.16059315696970394,-0.15060338463814912,0.16625209420370876,0.11584912697108746,0.06454780156861992,0.014697240512265255,0.058368021030478064,0.09363587419491515,0.09286593793247881,0.08004529918839703,0.1672449037918179,0.2332441175483171,0.09718444075964677,-0.08780426989314938,-0.04479614242944932,-0.03145490577868699,-0.039943623778869515,0.1017593630849451,0.10173306751106029,0.32478665091263803,0.3084441392990472,0.3835394691670814,0.3527985680116401,0.33412137532897873,0.3185870425841822,0.3287476957984416,0.34271738073313157,-0.2832028687089984,0.1232893547997604,0.12901757465231084,0.1491744641385913,-0.18416191111906352,0.16497203200946584,0.033228995758241675,-0.04433025347487591,-0.03986551073060775,0.03295621408058293,0.03161100548739921,0.05698204391884306,0.09038693897809057,0.1734462674257238,0.202816223802007,0.1286234738733069,-0.0766690019345017,-0.04146866545817764,-0.0361840040721639,-0.0493392280719703,0.09085798033050316,0.1509983821514677,0.34939274896931066,0.4231329049959301,0.4112503087335151,0.40734388938514327,0.35379553371992634,0.3582867841557741,0.32748031096047026,0.3995622237464043,-0.3280453667940837,0.11919845268510315,0.10703897704210061,0.14053036409756167,-0.21106670399603567,0.14793487478614423,-0.015161181546236576,-0.10199809005426441,-0.03959574470708816,0.01628587261598791,0.055160336967849076,0.07014915046558345,0.10602533373591268,0.19160751899893536,0.24562055069648073,0.12213993525822019,-0.06117464647350813,-0.050838772885011346,-0.04134865103806062,-0.04310980670149328,0.10398373665520119,0.1655871821947081,0.3798010970802784,0.4395007613905027,0.40479639551867447,0.29975823862167533,0.20793860550460683,0.22417263286977024,0.16707793287392053,0.3304913702524629,-0.2667735690387313,0.0839765649367072,0.26166807583810076
